"time","B101","B103","B104","B107","B108","B109","B110","B111","B114","B115","B116","B117","B118","B119","B123","B124","B126","B129","B130","B131","B132","B135","B136","B138","B139","B141","B144","B145","B146","B147","B148","B149","B151","B152","B153","B155","B158","B159","B160","B165","B167","B170","B173","B177","B180","B181","B182","B184","B189","B196","B199","B200","B203","B302","B318","B320","B336","B362","B790","B002","B003","B006","B007","B008","B009","B010","B011","B012","B013","B014","B015","B017","B018","B020","B022","B024","B025","B026","B029","B030","B031","B032","B033","B035","B036","B038","B039","B040","B041","B045","B046","B047","B050","B051W","B051","B052","B054","B056","B057","B058","B059","B061","B064","B065","B066","B068","B071","B073","B074","B075","B076","B081","B084","B085","B086","B090","B091","B092","B093","B094","B095","B098","B099","B033B","B051D","B051F","B051F_C1","B051F_C2","B051F_C3","B060A","B061A","B080A","B172W","B195W"
"2018-02-08 06:15",49.61,318,197.83,20.14,33.48,31.89,32.36,124.28,55.29,23.13,2,70.38,31,41.82,42.87,38.25,530.08,669.01,76.94,108.61,138.58,204.23,166.2,680.13,85.24,24.04,363.36,45.04,939.53,1032.33,0.09,104.92,193.24,5.86,286.09,42.68,10.74,83.94,943.44,436.18,1321.59,231.43,468.16,48.81,374.86,1271.03,171.3,116.83,10000,12.18,70.16,124.21,23.46,11.07,7.53,14.13,29.3,10.66,535.08,96.48,66.64,69.68,15.49,2.7,24,47.2,16.51,68.97,21.2,24.27,131.95,1056.18,166.85,0,55.53,35.83,8.76,1416.87,41.44,121.29,56.95,8.78,86.28,50.23,8.29,33.39,21.56,29.06,45.53,72.13,25.78,398.81,359.34,269.26,44.9,94.29,27.67,113,177.22,29.36,7,44.22,60.91,215.04,144.47,135.85,38,422.19,141.21,43.88,82.05,276.15,75.02,323.02,875.92,27.93,50.46,50.46,18.13,23.23,585.7,68.91,223.12,7.71,244.26,745.78,0,130,1,16.87,101.81,4,686.74,496.94
"2018-02-08 06:30",49.69,319.82,199.56,21.72,33.84,30.45,32.2,124.5,59.84,20.53,2,71.67,32,43.28,43.43,37.93,526.34,658.02,74.69,108.59,136.13,201.23,168.88,678.14,85.05,24.21,361.9,48.51,882.2,1028.06,0.09,100.96,181.26,5.76,285.43,44,10.52,88.46,906.49,430.16,1305.55,233.21,443.16,52.73,343.12,1265.84,137.55,125.69,10000,12.59,70.67,129.94,20.13,11.24,7.57,13.8,30.46,11.85,537.92,99.9,68.43,68.14,16.54,2.69,25,46.64,16.23,71.42,21.45,23.59,134.44,1076.76,150.98,0,51.87,36.13,8.17,1392.38,42.65,121.13,57.73,10.16,92.57,49.09,8.07,33.42,21.21,27.97,49.16,82.19,25.85,402.57,357.41,267.63,51.27,93.85,29.48,116,179.72,29.79,6.2,42.87,60.79,215.25,145.1,130.6,29,441.36,138.64,43.43,84.27,278,74.7,322.97,876.3,26.71,46.88,46.88,18.35,23.17,586.67,77.73,223.76,7.74,243.63,745.15,0,128,1,18.08,104.67,4,921.85,499.91
"2018-02-08 06:45",54.35,331.7,193.45,20.92,33.34,30.67,32.13,125.93,57.82,22.08,2,73.54,33,42.66,44.46,38.22,524.88,663.15,74.86,109.02,135.66,199.62,172.63,679.93,86.33,24.19,370.35,45,907.07,1019.98,0.09,100.32,191.85,7.55,278.82,46.25,10.43,87.63,922.19,427.06,1298.58,231.97,440.16,49.73,341.45,1271.4,138.14,108.59,10000,12.54,72.19,129.45,20.21,11.36,9.26,13.73,32.04,11.86,542.85,98.65,67.5,68.86,15.66,2.68,24,46.77,16.37,73.53,21.44,24.2,134.6,1053.43,172.21,0,54.63,38.54,8.22,1406.33,44.12,121.23,65.45,8.75,90.36,48.71,8.33,34.79,21.35,29.38,55.06,87.17,26.01,390.74,358.66,267.36,42.02,92,32.31,113,187.39,32.66,7.2,42.61,59.24,215.45,124.98,132.42,38,456.19,137.29,43.5,82.04,277.81,74.93,322.37,882.58,26.58,46.06,46.06,18.3,22.91,591.83,73.38,220.59,7.99,244.36,741.45,0,128,0,17.06,105.17,4,941.66,496.77
"2018-02-08 07:00",52.55,334.86,194.42,19.73,33.73,29.72,31.74,127.38,62.57,18.97,2,70.2,31,42.43,44.93,38.04,532.68,659.67,77.25,109.78,134.45,207.77,176.44,671.33,85.84,24.1,375.36,47.17,905.08,1011.82,0.08,97.56,178.6,9.4,280.75,51.02,14.66,86.92,942.44,432.32,1286.63,239.4,463.16,55.05,350.97,1261.75,138.04,134.28,10000,12.08,69.46,129.21,20.17,10.84,7.87,14.05,33.2,10.83,556.03,97.08,67.78,67.97,14.84,2.68,24,45.08,16.2,74.73,21.04,22.93,132.44,1086.45,159.44,0,51.55,40.3,8.34,1419.64,41.29,121.22,57.6,9.92,89.41,48.66,8.32,32.83,21.46,29.56,50.69,77.53,25.76,386.31,360.88,266.73,44.35,92.1,32.07,112,184.24,30.21,6.1,42.35,59.24,215.2,137.9,131.92,30,456.6,136.26,53.17,82.23,273.54,74.79,322.85,882.56,26.78,49.59,49.59,18.04,23.05,588.55,52.56,225.73,7.57,243.73,742.9,0,129,0,17.16,105.39,4,933.79,500.65
"2018-02-08 07:15",51.27,326.11,201.79,18.97,33.29,29.62,31.87,128.18,65.1,23.96,2,72.83,32,41.34,50.17,37.81,542.9,666.3,75.2,109.31,137.67,218.81,180.01,679.86,92.99,24.78,389.76,46.97,900.41,1023.83,0.09,104.13,191.33,5.2,374.51,125.96,21.56,99.07,961.1,427.28,1311.06,318.14,631.15,49.08,357.63,1279.79,139.08,162.3,10000,12.7,69.94,129.19,39.98,11.77,8.21,13.93,31,13.81,556.47,98.26,59.53,66.17,14.7,2.69,24,46.97,16.15,73.83,22.38,24.13,137.76,1090.86,168.43,0,54.59,37.1,8.31,1399.58,42.97,121.24,60.24,8.32,91.17,49.47,9.24,32.99,22.36,30.12,51.8,103.35,25.35,384,361.75,293.27,85.66,95.23,32.54,114,189.8,37.61,6.1,43.2,59.98,217.27,160.59,144.02,48,472.63,141.39,47.65,85.55,276.08,74.64,323.2,877.02,26.66,46.6,46.6,18.31,23.11,598.82,51.92,223.28,7.86,246.27,746.88,0,132,0,28.81,108.96,4,996.89,511.1
"2018-02-08 07:30",56.43,334.77,203.63,19.12,34.15,29.03,32.95,134.51,66.68,23.79,2,73.21,31,40.86,46.88,37.79,563.65,677.64,76.07,109.08,138.64,237.18,181.38,684.01,88.78,25.57,381.47,47.06,918.71,1039.99,0.08,93.53,174.85,6.86,382.86,162.12,27.34,94.03,962.17,435.34,1319.09,523.74,665.15,49.25,357.36,1280.77,137.88,127.45,10000,12.15,69.38,129.72,67.65,10.61,6.66,13.97,33.62,11.94,568.51,101.58,59.49,70.26,14.7,2.7,24,49.23,16.28,72.13,22.49,26.14,139.53,1074.09,159.8,0,52.31,36.22,8.58,1450.63,43.49,121.39,62.47,9.18,98.83,55.42,10.02,36.3,23.2,28.41,55.79,123.69,26.65,382.28,364.6,291.62,80.64,97.46,31.8,113,187.84,40.65,6.2,44.32,60.71,219.18,122.27,142.81,38,450.11,164.94,64.36,85.04,276.5,75.25,322.98,886.63,26.54,46.93,46.93,18.29,22.88,625.5,57.55,226.2,7.95,246.62,742.74,0,127,0,53.18,107.79,4,1082.48,506.63
"2018-02-08 07:45",68.64,337.48,224.12,19.09,33.8,30.28,32.63,132.07,66.61,23.43,2,72.5,32,41.42,49.67,37.88,558.95,675.98,75.9,111.26,137.68,230.34,177.33,697.27,82.22,25.12,388.44,50.55,888.59,1038.64,0.08,102.58,187.87,3.01,390.79,179.22,35.45,94.67,967.91,426.96,1315.8,678.43,632.15,50.95,372.23,1294.28,141.29,144.28,10000,13.16,69.99,129.78,97.19,11.32,6.64,13.82,29,12.15,568.5,98.24,61.34,69.57,15.22,2.68,24,47.6,16.09,76.32,21.43,24.46,141.69,1090.63,168.35,0,53.41,39.23,8.45,1475.73,48.14,121.82,69.09,8.75,101.39,57.04,9.43,37.15,22.33,28.53,56.82,127.55,27.92,397.93,363.27,284.19,78.26,97.77,34.26,113,180.94,39.09,6.2,45.7,60.15,220.33,144.47,140,32,457.31,165.19,67.36,85.48,278.23,76.39,324.03,893.03,27.43,48.09,48.09,18.01,23.34,613.75,79.51,233.27,7.64,249.19,747.76,0,139,0,40.96,107.56,4,1111.6,507.6
"2018-02-08 08:00",68.54,337.41,245.65,19.36,33.75,30.87,32.3,133.86,66.05,24.33,2,75.62,31,44.58,47.43,37.94,565.76,682.66,76.91,112.06,142.36,231.02,182.55,693.37,88.42,24.14,393.92,46.22,926.64,1042.9,0.09,127.53,174.61,8.92,397.56,173.87,43,100.02,1018.7,433.7,1321.92,692.02,738.15,54.03,383.36,1294.29,141.11,182.11,10000,56.57,68.7,129.14,99.53,11.56,6.73,14.37,28.64,12.19,578.5,102.06,63.64,69.21,15.47,2.69,24,48.73,16.5,78.28,21.92,24.58,145.37,1098.99,164.43,0,52.76,39.51,8.19,1427.99,52.76,123.31,66.33,9.93,109.71,56.52,10.52,36.8,21.79,30.47,62.5,127.71,29.6,394.62,363.54,286.53,75.61,98.6,33.55,116,186.84,39.19,6.2,53.3,61.94,223.74,155.25,141.26,50,498.63,168.74,65.82,83.91,281.66,77.08,325.77,892.02,26.53,47.99,47.99,18.07,22.63,616.97,87.32,233.57,7.79,251.53,746.4,0,126,1,42.43,107.56,4,1168.15,511.11
"2018-02-08 08:15",72.76,336.2,251.62,20.37,33.26,30.51,32.92,137.73,69.39,22.61,2,79.05,32,45.77,49.26,38.84,573.71,688.42,83.51,111.56,147.38,242.01,176.23,694.15,93.55,23.71,390.46,48.38,937.8,1040.98,0.08,120.82,194.53,7.2,401.18,176.02,42.95,93.93,1025.83,435.18,1317.29,690.46,657.13,49.44,393.74,1296.98,149.54,206.26,10000,111.17,69.44,129.86,106.42,11.01,6.85,15.39,31.27,12.13,576.86,106.1,63.72,69.82,15.82,2.69,25,47.77,17.33,83.35,22.72,24.33,148.13,1065.17,181.35,0,54.87,37.91,8.3,1460.45,60.7,122.9,67.65,9.83,163.78,59.38,11.28,38.67,24.4,28.94,58.51,129.51,29.09,399.08,367.67,286.41,75.9,100.53,32.91,117,194.55,44.03,10,53.73,65.86,229.47,135.85,144.47,42,511.95,177.04,72.05,87.04,293.58,79.99,329.86,898.35,26.6,47.61,47.61,18.01,22.86,620.47,79.04,233.29,8.03,252.41,743.38,0,126,1,44.4,114.25,4,1179.78,528.96
"2018-02-08 08:30",76.94,341.76,250.51,20,33.42,30.38,33.21,135.85,80.89,25.82,2,80.27,32,46.37,51.12,40.25,566.18,690.75,81.92,117.97,149.42,235.45,180.74,697.86,85.12,23.61,387.62,50.54,981.1,1051.3,0.09,107.5,177.98,11.39,403.69,182.86,42.41,103.55,969.68,435.01,1321.02,712.38,651.12,57.21,481.38,1323.34,210.91,202.6,10000,111.92,71.41,130.83,106.27,12.77,7.53,14.63,31.33,13.32,587.77,111.19,61.64,72.41,15.74,2.7,22,48.16,16.73,97.66,21.64,24.88,148.76,1083.37,165.63,0,52.55,36.01,7.44,1436.58,61.6,127.74,72.55,8.38,150.5,60.84,11.35,38.55,26.34,32.89,54.04,131.23,28.69,456.51,374.62,286.65,74.48,105.1,34.9,133,203.22,40.36,7.1,57.79,67.88,233.26,143.08,144.29,44,535.86,188.74,76.38,87.23,299.77,81.6,334.46,892.64,26.56,50.42,50.42,23.17,22.97,626.05,62.86,244.51,8.14,251.65,740.88,0,134,0,46.35,118.07,4,1204.83,534.85
"2018-02-08 08:45",78.77,343.83,260.25,22.14,35.72,31.24,32.72,128.59,75.77,22.65,0,83.81,35,49.73,50.3,38.02,586.58,684.86,81.67,118.23,145.14,250.98,177.87,701.01,89.26,24.62,403.58,52.88,961.03,1058.56,0.08,115.69,187.44,3.3,406.6,176.53,38.24,87.34,951.7,432.25,1324.92,692.03,647.12,53.12,448.13,1326.95,185.5,213.71,10000,102.86,69.9,39.53,99.26,14.92,7.18,14.28,30.62,11.8,605.37,117.91,58.39,71.85,15.63,2.38,15,47.44,17.62,92.01,22.07,25.23,149.76,1082.97,204.71,0,56.14,39.36,7.03,1448.2,65.84,126.49,91.92,10.33,111.29,63.55,13.91,39.64,25.28,30.97,54.7,139.68,28.05,426.29,387.24,286.83,73.76,105.59,33.96,120,215.97,43.96,10.7,63.75,67.23,234.86,158.79,141.44,46,563.97,191.63,79.64,90.62,291.27,82.63,336.67,892.71,26.61,48.74,48.74,23.33,24.18,621.89,64.14,245.68,8.64,251.83,730.22,0,128,0,39.53,110.43,4,1242.38,534.24
"2018-02-08 09:00",84.11,339.11,270.03,21.37,35.49,30.9,32.06,128.93,78.99,25.57,0,75.61,28,45.73,54.91,37.49,591.1,692.73,76.92,113.94,143.09,256.73,181.68,701.59,82.18,23.99,414.58,59.58,996.68,1061.96,0.08,107.48,177.09,6.64,417.46,167.16,38.47,94.01,955.31,442.67,1329.18,693.62,683.12,62.68,398.04,1316.49,150.12,211.85,10000,9.92,56.78,32.76,97.35,13.41,7.43,14.68,27.35,14.61,600.63,135.69,55.52,67.84,14.49,0,16,46.17,18.12,92.8,21.31,24.48,150.53,1106.46,192.41,0,57.79,41.04,7.01,1438.94,69.07,126.32,97.02,9.14,131.88,67.57,13.96,38.46,28.11,32.73,60.97,134.64,28.34,439.57,385.8,287.66,73.37,107.25,31.45,123,222.1,48.15,7,71,64.42,223.82,133.62,152.01,42,558.8,200.27,77.92,98.53,282.67,79.22,339.48,899.15,26.28,49.02,49.02,20.81,23.56,620.65,70.07,251.39,8.55,252.66,722.78,0,128,0,37.01,109.62,4,1285.39,529.08
"2018-02-08 09:15",88.68,344.48,272.41,22.14,29.1,31.33,32.64,137.62,82.39,22.09,0,75,28,47.46,56.96,36.33,593.07,694.85,74.26,107.03,139.09,259.01,174.89,696.97,90.24,22.79,411.31,59.52,963.64,1079.31,0.08,108.88,186.75,5.05,410.41,170.2,41.06,83.01,962.24,440.67,1332.77,681.19,668.12,76.62,411.95,1322.7,152.66,209.76,10000,8.85,50.68,109.97,103.46,12.21,8,14.11,26.72,14.26,615.46,139.6,58.17,71.28,15.27,0,15,45.99,16.28,95.23,21.15,23.85,148.08,1091.1,209.86,0,60.58,39.34,8.23,1418.64,71.5,131.83,104.85,10.93,179.22,70.68,14.23,41.39,29.32,34.78,55.81,136.28,29.44,423.79,386.28,292.06,78.33,107.69,25.32,129,226.72,44.45,9.9,74.63,65.49,220.48,146.33,154.61,42,580.63,206.06,79.96,100.06,286.81,82.73,344.53,899.43,25.47,53.29,53.29,20.78,22.21,627.38,67.84,257.19,8.18,253.06,725.39,0,128,0,41.21,111.4,4,1282.87,539.69
"2018-02-08 09:30",94.52,350.02,276.66,22.58,30.69,31.94,33.84,133.57,76.2,24.37,0,73.84,28,48.02,62.12,37.03,618.67,698.9,71.83,109.28,140.66,272.1,183.79,699.31,82,22.79,409.59,58.89,958.14,1087.43,0.08,108.38,176.92,5.43,414.97,164.09,46.15,81.22,979.37,445.28,1336.18,671.58,651.11,66.39,426.11,1316.29,154.54,209.77,10000,8.42,55.85,129.04,95.52,13.55,7.55,14.37,29.28,16.42,624.56,145.78,56.73,70.08,14.62,0,15,47.08,15.92,115.93,21.67,24.78,153.16,1100.47,190.31,0,53.8,37.96,8.47,1461.49,71.66,139.09,114.22,9.53,134.91,72.88,13.73,46.61,30.51,36.79,67.23,139.27,30.19,415.41,391.82,292,77.23,108.45,24.78,128,228.76,47.09,11,74.76,62.32,224.07,160.61,148.07,52,589.83,207.98,81.1,99.36,292.09,84.28,348.28,887.31,24.7,49.75,49.75,18.66,23.22,637.29,78.89,253.54,7.89,253,713.91,0,128,0,39.98,113.28,4,1316.77,562.6
"2018-02-08 09:45",92,349.55,293.46,22.88,30.42,33.51,34.7,136.75,73.18,22.54,0,74.56,29,47.07,61.94,35.96,632.68,702.62,74.93,110.44,147.17,279.2,175.52,698.68,95.73,23.22,409.92,60.62,973.35,1094.78,0.08,98.41,188.81,6.39,421.08,164.93,45.63,96.61,984.19,444.9,1339.05,659.75,640.11,75.21,435.48,1320.06,157.75,239.04,10000,8.53,44.2,101.64,97.19,12.83,7.6,16.1,28.03,20.61,621.01,146.97,56.28,69.82,15.04,0,15,47.86,15.58,111.54,21.35,24.59,162.73,1089,213.57,0,55.53,38.92,8.48,1445.52,82.84,136.68,108.38,8.46,113.29,77.04,14.16,52.07,31.06,38.05,66.06,136.39,29.99,442.1,390.67,288.98,76.21,108.43,25.89,125,230.14,54.77,12.9,68.02,69.22,228.55,146.28,157.6,38,574.44,224.54,83.58,103.43,297.86,86.96,352.96,895.02,25.78,46.5,46.5,19.08,23.64,642.77,91.51,267.34,8.84,252.98,716.84,0,127,1,44.69,113.2,4,1335.69,560.28
"2018-02-08 10:00",93.55,351.33,303.32,22.1,31.1,34.18,33.36,136.42,74.19,22.27,0,76.77,29,48.58,69.69,36.2,654.08,710.78,75.49,110.81,148.87,280.25,178.26,706.96,107.98,23.48,419.3,59.85,968.19,1110.81,0.09,132.87,171.4,9.48,444.22,161.03,45.32,88.5,989.72,445.15,1348,647.6,697.11,71.49,453.07,1320.72,153.57,200.94,10000,8.8,34.06,31.85,94,11.3,7.13,15.45,26.2,18.83,624.92,148.38,58.8,74,15.79,0,16,48.87,15.9,106.82,22.63,24.7,162.01,1110.3,227.61,0,57.86,42.76,9.91,1477.76,84.18,139.02,110.77,8.87,114.97,79.15,14.5,53.73,32.33,36.25,61.75,139.86,30.38,438.57,400.97,292.39,77.22,105.92,24.58,126,232.67,52.67,12.5,67.28,67.33,236.16,154.15,146.59,40,579.31,230.6,91.01,103.9,306.05,91.92,357.11,903.87,26.27,44.61,44.61,19.43,24.69,635.9,92.92,268.37,8.36,253.39,716.73,0,126,0,36.27,115.65,4,1328.47,558.85
"2018-02-08 10:15",97.05,356.03,307.46,22.16,30.99,33.29,34.2,138.63,79.3,22.51,0,78.41,28,46.89,67.21,37.48,667.23,719.04,78.21,110.63,153.67,288.92,184.58,712.92,107.26,24.22,424.89,66.54,1089.09,1129.02,0.09,109.03,188.45,11.38,442.04,151.89,34.84,97.38,996.01,456.81,1344.94,643.44,657.1,78.97,470.56,1320.39,153.01,240.41,10000,8.21,35.79,32.3,90.56,10.98,7.91,15.26,27.58,20.76,634.81,154.01,62.86,71.25,15.35,0,15,50.45,16.09,109.37,22.03,25.35,161.69,1098.36,263.05,0,54.69,43.08,10.93,1556.98,84.6,137.43,111.42,9.37,121.32,77.26,15.15,55.85,33.53,38.64,57.62,146.51,30.59,436.3,402.06,292.74,77.46,105.53,25.75,129,230.46,50.95,14.9,68.55,65.95,235.95,137,147.06,42,572.65,222.2,87.6,103.52,317.01,96.42,364.32,925.27,25.73,46.29,46.29,19.48,24.4,645.65,75.18,265.42,8.42,253.74,673.09,0,0,105,37.16,115.56,4,1384.88,564.95
"2018-02-08 10:30",95.11,364.69,306,22.17,30.74,32.43,35.15,145.19,80.73,22.94,0,81.29,29,47.33,72.2,29.97,639.2,739.27,78.5,119.35,147.69,286.26,178.63,705.16,99.67,23.7,428.28,65.35,1122.94,1139.74,0.09,112.66,173.22,4.26,448.42,153.58,25.7,90.28,999.23,457.57,1359.18,649.11,630.11,77.07,467.75,1317.78,152.45,230.63,10000,9.7,24.09,31.62,92.56,11.9,7.06,14.57,25.21,18.72,634.66,167.93,63.59,68.88,14.51,0,16,50.55,16.57,111.83,21.29,23.75,158.35,1098.01,248.54,0,54.78,42.31,11.32,1523.07,85.2,136.73,111.7,9.66,175.39,73.25,14.01,54.3,36.25,40.51,57.11,144.95,30.39,429.87,412.92,295.7,76.05,103.51,25.28,145,245.29,55.28,14.1,70.38,64.33,234.37,159.38,147.05,58,560.1,229.43,91.96,104.7,321.72,100.06,370,934.68,25.91,50.35,50.35,19.86,23.51,649.38,68.97,271.66,8.78,257.7,708.23,0,0,103,39.32,114.84,4,1376.92,575.36
"2018-02-08 10:45",103.81,371.03,309.13,22.34,30.52,32.89,33.47,149.32,88.76,24.92,0,81.49,27,47.69,68.55,31.05,623.46,738.45,74.87,116.63,145.03,293.56,185.4,711.61,98.34,23.13,434.86,74.12,1090.17,1151.64,0.08,99.08,190.38,5.73,450.75,152.38,31.74,89.86,962.41,456.02,1370.28,624.43,598.11,80.29,464.73,1317.48,154.02,214.97,10000,7.52,0,106.42,89.21,11.21,7.03,15.46,29.84,18.94,634.02,173.71,64.58,71.45,14.2,0,21,47.85,17.19,112.51,21.78,24.17,152.95,1107.53,249.97,0,56.94,44.74,10.67,1486.67,90.14,139.75,116.71,8.45,163.16,70.66,13.82,53.63,36.92,39.15,63.5,145.65,30.85,416.76,423.09,298.79,78.99,105.5,25.1,142,248.67,51.98,12.7,67.7,67.33,227.79,157.76,147.13,52,559.23,228.83,99.16,101.73,326.36,103.78,382.1,935.99,25.03,46.51,46.51,22.54,23.24,650.66,68.05,274.2,7.38,258.79,701.98,0,0,92,37.85,116.35,4,1341.9,665.13
"2018-02-08 11:00",107.97,373.51,304.58,22.19,31.93,33.1,34.13,147.14,85.99,22.91,0,81.57,28,50.44,68.53,31.88,665.96,737.21,74.17,112.66,149.62,290.75,160.78,712.12,100.76,22.74,439.25,69.79,1058.36,1170.14,0.08,97.37,175.93,5.73,467.12,145.28,24.58,92.43,960.87,461.96,1369.37,626.39,591.11,82.17,482.4,1330.7,182.14,216.74,10000,6.88,0,129.07,90.76,11.42,6.47,16.62,33.5,20.97,648.77,175.43,69.61,69.87,13.8,0,22,46.07,17.44,114.13,21.78,23.52,152.8,1089.87,263.98,0,60.1,45.92,12.81,1560.58,86.44,138.87,120.49,9.45,160.29,65.35,14.23,53.1,37.16,41.08,57.07,136,31.14,413.39,424.1,296.27,77.33,104.41,25.66,134,240.72,50.65,14.4,79.07,68.1,228.17,161.06,143.04,40,514.34,206.59,89.53,104.07,323.18,105.44,402.55,940.98,25.94,48.06,48.06,22.8,23.56,680.98,68.78,275.69,7.33,257.27,694.56,0,0,93,35.59,116.03,4,1308.62,673.79
"2018-02-08 11:15",106.76,370.97,308.15,22.44,31.74,32.74,34.51,148.23,84.73,25.53,0,80.97,28,49.89,71.74,33.46,674.17,745.27,81.35,114.82,150.17,293.15,187.03,718.58,100.12,23.09,434.44,69.39,1058.21,1179.56,0.08,97.27,183.06,4.58,482.58,145.38,35.54,87.5,961.65,455.36,1370.99,622.69,618.1,72.94,500.52,1344.28,204.23,210.08,10000,6.9,0,129.1,94.11,11.24,6.27,15.93,38.66,20.28,645.46,176.78,66.74,71.05,14.51,0,21,46.59,18.17,106.46,22.58,24.44,164.53,1074.08,258.56,0,59.49,46.17,12.62,1586.6,87.9,139.2,116.67,8.66,170.01,66.15,15.49,58.69,42.95,41.27,58.38,139,31.79,432.57,419.98,295.27,71.73,108.03,24.33,133,244.8,55.03,12.9,73.54,68.59,227.7,174.18,133.96,40,576.99,217.67,94.4,102.61,327.82,107.77,394.33,949.19,27.01,47.47,47.47,23.41,23.91,704.66,87.5,274.05,8.13,258.27,699.72,0,0,93,44.33,116.12,4,1385.72,679.2
"2018-02-08 11:30",103.65,372.21,302.39,23.31,31.3,32.54,35.48,151.11,82.2,22.86,0,83.25,31,52.65,69.19,33.54,672.51,751.54,76.14,113.23,148.17,293.06,172.05,710.65,98.36,23.9,434.4,74.92,1077.45,1190.16,0.08,89.75,167.89,5.33,473.82,137.99,50.37,102.1,954.46,464.83,1383.22,605.63,614.1,82.97,438.5,1338.42,144.19,189.99,10000,7.02,0,129.06,92.31,11.8,7.55,16.3,32.38,22.41,635.94,174.98,70.85,69.78,15.61,0,22,47.2,17.96,109.38,21.78,24.81,169.93,1051.24,268.04,0,64.79,44.66,12.86,1599.78,90.33,138.76,119.61,8.78,158.93,68.03,14.22,57.31,40.24,42.39,53.41,137.62,31.54,411.66,427.73,294.62,75.89,108.02,25.94,136,246.91,55,13.5,67.22,68.07,226.24,158.69,117.66,40,554.34,206.88,97.46,108.26,325.27,110.84,391.31,942.44,26.3,53.53,53.53,22.1,25,699.25,97.96,277.82,8.53,256.62,699.03,0,0,94,43.57,116.93,4,1333.98,688.89
"2018-02-08 11:45",112.9,369.83,309.72,24.22,32.91,33.45,35.05,153.96,87.14,27.52,0,83.22,28,52.97,74.12,33.97,676.07,760.14,77.34,112.37,150.07,290.8,166.25,700.18,99.6,22.54,432.69,68.67,1058.01,1189.4,0.07,97.04,179.86,7.4,477.87,137.22,62,91.42,953.19,462.2,1376.8,594.09,645.1,73.19,438.57,1348.44,147.28,201.27,10000,7.01,0,129.1,88.29,11.61,7.48,17.16,30.52,22.27,639.9,174.15,71.72,71.88,16.56,0,19,48.18,19.98,111.9,22.24,25.2,165.99,1044.24,261.32,0,65.36,45.83,12.34,1628.79,92.96,137.98,117.89,7.46,167.92,64.61,14.31,55.09,40.23,44.55,59.12,141.01,31.44,422.2,424.48,294.83,75.05,105.83,24.54,135,251.27,54.54,13.2,67.66,66.06,226.82,165.22,113.25,38,626.42,209.18,94.8,111.66,324.53,111.69,396.76,918.58,26.38,49.39,49.39,21.55,26.8,683.87,98.18,284.93,8.51,255.83,696.33,0,0,94,47.46,115.14,4,1337.77,676.87
"2018-02-08 12:00",112.83,382.78,318.68,23.25,32.03,33.92,34.35,153.26,88.67,26.08,0,80.89,31,50.95,70.66,34.66,685.69,758.12,77.67,119.84,153.17,302.13,184.31,700.43,76.7,22.41,435.41,71.77,1053.6,1196.39,0.08,105.87,163.09,8.44,483.8,132.29,54.95,92.69,970.18,465.24,1381.93,574.18,672.1,81.81,436.13,1342.22,143.08,197.23,10000,13.39,0,129.21,86.31,11.82,6.53,17.37,34.11,18.88,643.52,172.68,68.26,73.64,15.03,0,16,51.07,19.13,114.9,21.12,26.36,171.49,1023.78,272.28,0,66.83,52.52,12.57,1637.79,93.64,136.19,123.77,7.62,165.08,68,14.06,55.47,42.43,43.83,51.55,142.16,32.42,411.57,425.19,298.07,74.98,107.12,25.56,137,254.87,59.68,15.1,67.19,67.96,233.53,174.28,86.83,38,738.08,229.8,97.75,110.02,328.74,114.39,402.47,928.48,26.67,48.74,48.74,20.88,26.75,660.03,86.36,290.67,10.82,255.07,696.64,0,0,98,41.26,118.23,4,1327.06,685.53
"2018-02-08 12:15",118.56,383.79,324.03,24.57,32,34.18,35.16,154.34,88.78,27.95,0,84.15,29,52.99,77.6,35.76,702.69,756.24,80.37,119.08,155.28,312.27,170.6,706.66,78.99,22.4,449.18,64.47,1082.06,1203.17,0.07,83.22,174.56,4.3,477.12,125.85,62.27,91.83,926.92,472.98,1397.06,561.93,670.1,76.96,432.29,1342.24,141.3,205.49,10000,7.61,0,129.17,92.73,11.51,6.38,18.95,26.94,16.04,643.06,166.84,83.65,72.01,14.41,0,15,50.39,18.85,112.31,21.26,26.03,179.41,998.09,253.77,0,63.58,52.3,14.09,1634.98,92.07,138.18,126.96,8.12,162.2,67.41,13.99,56.13,40.66,42.71,55.09,144.41,32.4,408.24,425.81,298.57,79.47,116.49,24.96,138,251.99,61.31,16.6,68.62,73.89,236.61,161.89,89.49,42,877.28,222.4,94.58,118.83,329.22,115.78,405.13,934.18,27.08,50.32,50.32,21.66,26.54,668.87,72.85,284.29,10.37,256.57,699.6,0,0,94,46.48,117.69,4,1298.81,695.73
